onset	duration	#	type	cat	block	trial	p2ans	p3ans	ansType	resp	conf	acc	rt
n/a	n/a	74	stay	scene	5	16	-1	-1	OLD	-3	OLD+	1	2.17
n/a	n/a	75	new	scene	0	0	0	1	NEW	2	new-	1	1.68
n/a	n/a	76	new	scene	0	0	0	1	NEW	3	NEW+	1	1.65
n/a	n/a	77	new	scene	0	0	0	1	NEW	3	NEW+	1	1.03
n/a	n/a	78	stay	scene	4	6	-1	-1	OLD	2	new-	0	2.16
n/a	n/a	79	switch	scene	3	4	1	-1	OLD	-3	OLD+	1	1.97
n/a	n/a	80	stay	scene	5	13	-1	-1	OLD	-3	OLD+	1	1.14
n/a	n/a	81	stay	scene	1	2	-1	-1	OLD	2	new-	0	2.24
n/a	n/a	82	new	scene	0	0	0	1	NEW	3	NEW+	1	1.82
n/a	n/a	83	stay	scene	4	16	-1	-1	OLD	2	new-	0	3.04
n/a	n/a	84	new	scene	0	0	0	1	NEW	2	new-	1	1.66
n/a	n/a	85	new	scene	0	0	0	1	NEW	2	new-	1	1.56
n/a	n/a	86	switch	scene	6	1	1	-1	OLD	-3	OLD+	1	0.84
n/a	n/a	87	new	scene	0	0	0	1	NEW	2	new-	1	1.7
n/a	n/a	88	switch	scene	3	18	-1	-1	OLD	2	new-	0	1.77
n/a	n/a	89	switch	scene	2	5	-1	-1	OLD	-3	OLD+	1	1.63
n/a	n/a	90	stay	scene	6	7	-1	-1	OLD	-3	OLD+	1	1.27
n/a	n/a	91	new	scene	0	0	0	1	NEW	2	new-	1	1.58
n/a	n/a	92	stay	scene	3	9	-1	-1	OLD	-3	OLD+	1	0.98
n/a	n/a	93	stay	scene	6	13	-1	-1	OLD	-3	OLD+	1	1.15
n/a	n/a	94	switch	scene	5	18	-1	-1	OLD	3	NEW+	0	3.21
n/a	n/a	95	new	scene	0	0	0	1	NEW	2	new-	1	2.4
n/a	n/a	96	switch	scene	1	10	1	-1	OLD	-3	OLD+	1	1.25
n/a	n/a	97	stay	scene	6	9	-1	-1	OLD	2	new-	0	2.83
n/a	n/a	98	new	scene	0	0	0	1	NEW	2	new-	1	2.42
n/a	n/a	99	new	scene	0	0	0	1	NEW	2	new-	1	2.38
n/a	n/a	100	new	scene	0	0	0	1	NEW	2	new-	1	1.12
n/a	n/a	101	switch	scene	6	11	-1	-1	OLD	3	NEW+	0	1.32
n/a	n/a	102	new	scene	0	0	0	1	NEW	2	new-	1	1.55
n/a	n/a	103	new	scene	0	0	0	1	NEW	2	new-	1	3.04
n/a	n/a	104	new	scene	0	0	0	1	NEW	-2	old-	0	2.77
n/a	n/a	105	new	scene	0	0	0	1	NEW	2	new-	1	3.04
n/a	n/a	106	new	scene	0	0	0	1	NEW	-2	old-	0	2.82
n/a	n/a	107	new	scene	0	0	0	1	NEW	-2	old-	0	3.75
n/a	n/a	108	new	scene	0	0	0	1	NEW	-3	OLD+	0	2.36
n/a	n/a	109	new	scene	0	0	0	1	NEW	3	NEW+	1	2.17
n/a	n/a	110	new	scene	0	0	0	1	NEW	-3	OLD+	0	2.6
n/a	n/a	111	switch	scene	4	10	1	-1	OLD	-3	OLD+	1	1.73
n/a	n/a	112	new	scene	0	0	0	1	NEW	2	new-	1	1.67
n/a	n/a	113	stay	scene	5	12	-1	-1	OLD	-3	OLD+	1	1.76
n/a	n/a	114	new	scene	0	0	0	1	NEW	-3	OLD+	0	1.02
n/a	n/a	115	new	scene	0	0	0	1	NEW	-2	old-	0	2.3
n/a	n/a	116	new	scene	0	0	0	1	NEW	2	new-	1	2.14
n/a	n/a	117	stay	scene	4	7	-1	-1	OLD	3	NEW+	0	1.45
n/a	n/a	118	new	scene	0	0	0	1	NEW	2	new-	1	4.16
n/a	n/a	119	new	scene	0	0	0	1	NEW	2	new-	1	2.39
n/a	n/a	120	stay	scene	1	15	-1	-1	OLD	-3	OLD+	1	1.15
n/a	n/a	121	stay	scene	3	3	-1	-1	OLD	-3	OLD+	1	1.68
n/a	n/a	122	new	scene	0	0	0	1	NEW	2	new-	1	2.16
n/a	n/a	123	new	scene	0	0	0	1	NEW	2	new-	1	1.19
n/a	n/a	124	stay	scene	3	10	-1	-1	OLD	-3	OLD+	1	1.27
n/a	n/a	125	new	scene	0	0	0	1	NEW	2	new-	1	1.57
n/a	n/a	126	switch	scene	6	8	1	-1	OLD	2	new-	0	1.59
n/a	n/a	127	stay	scene	1	7	-1	-1	OLD	2	new-	0	1.6
n/a	n/a	128	stay	scene	5	9	-1	-1	OLD	-3	OLD+	1	1.13
n/a	n/a	129	stay	scene	6	5	-1	-1	OLD	2	new-	0	2.46
n/a	n/a	130	new	scene	0	0	0	1	NEW	2	new-	1	1.76
n/a	n/a	131	new	scene	0	0	0	1	NEW	2	new-	1	1.39
n/a	n/a	132	stay	scene	3	14	-1	-1	OLD	-3	OLD+	1	1.14
n/a	n/a	133	switch	scene	6	6	-1	-1	OLD	-3	OLD+	1	0.98
n/a	n/a	134	new	scene	0	0	0	1	NEW	-3	OLD+	0	1.39
n/a	n/a	135	new	scene	0	0	0	1	NEW	3	NEW+	1	1.85
n/a	n/a	136	new	scene	0	0	0	1	NEW	2	new-	1	1.47
n/a	n/a	137	new	scene	0	0	0	1	NEW	2	new-	1	2.72
n/a	n/a	138	switch	scene	5	2	-1	-1	OLD	-3	OLD+	1	0.97
n/a	n/a	139	switch	scene	1	6	1	-1	OLD	-3	OLD+	1	1.68
n/a	n/a	140	switch	scene	5	15	1	-1	OLD	-3	OLD+	1	1.74
n/a	n/a	141	switch	scene	2	10	1	-1	OLD	-2	old-	1	2.66
n/a	n/a	142	stay	scene	4	17	-1	-1	OLD	-3	OLD+	1	1.33
n/a	n/a	143	stay	scene	4	3	-1	-1	OLD	2	new-	0	2.25
n/a	n/a	144	switch	scene	2	11	1	-1	OLD	-3	OLD+	1	0.93
